,n,Session,location.seconds.Unix,location.millis,location.gpstime,location.lat,location.lon,location.alt,location.track,location.speed.M-S,location.acc,location.nsats
1069,1070,13700,1457882474,71,1457882475.0,41.16946383,-8.58699508,179.0,20.8,12.25,3.0,9.0
1070,1071,13700,1457882475,78,1457882476.0,41.16957535,-8.58694698,179.8,20.4,12.0,3.0,9.0
1071,1072,13700,1457882476,26,1457882477.0,41.16967325,-8.58690191,179.8,20.5,12.0,3.0,7.0
1072,1073,13700,1457882477,62,1457882478.0,41.16976512,-8.58685018,180.1,22.8,11.75,3.0,7.0
1073,1074,13700,1457882478,51,1457882479.0,41.16986361,-8.5867955,180.1,22.8,11.75,4.0,7.0
1074,1075,13700,1457882479,43,1457882480.0,41.16996373,-8.58674667,180.9,22.3,11.75,3.0,8.0
1075,1076,13700,1457882480,62,1457882481.0,41.17006748,-8.58670039,181.9,20.6,11.75,3.0,7.0
1076,1077,13700,1457882481,9,1457882482.0,41.17016611,-8.58665123,182.1,20.6,11.75,4.0,7.0
1077,1078,13700,1457882482,28,1457882483.0,41.17024165,-8.58660969,181.5,21.4,10.0,3.0,8.0
1078,1079,13700,1457882483,559,1457882484.0,41.17032777,-8.58656523,181.8,21.7,10.25,3.0,8.0
1079,1080,13700,1457882485,70,1457882486.0,41.17050613,-8.58645807,178.3,20.9,11.75,3.0,8.0
1080,1081,13700,1457882486,74,1457882487.0,41.17061104,-8.58640945,178.1,20.6,12.25,3.0,9.0
1081,1082,13700,1457882487,82,1457882488.0,41.17071781,-8.58636325,177.6,19.6,13.0,3.0,9.0
1082,1083,13700,1457882488,82,1457882489.0,41.1708279,-8.58630828,177.9,21.3,13.25,3.0,9.0
1083,1084,13700,1457882489,58,1457882490.0,41.1709391,-8.58625618,177.1,21.0,13.25,3.0,8.0
1084,1085,13700,1457882490,578,1457882491.0,41.17105281,-8.58619609,177.9,22.2,13.5,3.0,10.0
1085,1086,13700,1457882492,84,1457882493.0,41.17127951,-8.58609287,177.8,20.8,13.0,3.0,11.0
1086,1087,13700,1457882493,81,1457882494.0,41.17138549,-8.58603684,178.1,20.9,12.25,3.0,10.0
1087,1088,13700,1457882494,69,1457882495.0,41.17148239,-8.58598513,178.5,20.6,10.5,3.0,8.0
1088,1089,13700,1457882495,66,1457882496.0,41.17155481,-8.585948,177.9,20.4,8.0,3.0,9.0
1089,1090,13700,1457882496,73,1457882497.0,41.17161154,-8.58591526,178.7,20.2,5.75,3.0,9.0
1090,1091,13700,1457882497,62,1457882498.0,41.17165155,-8.58589598,178.9,21.3,4.0,3.0,8.0
1091,1092,13700,1457882498,28,1457882499.0,41.17167502,-8.58588962,179.0,20.9,2.25,3.0,8.0
1092,1093,13700,1457882499,553,1457882500.0,41.17168928,-8.58588204,179.8,21.5,1.5,3.0,9.0
1093,1094,13700,1457882501,80,1457882502.0,41.17169903,-8.58587408,180.0,3.0,9.0,,
1094,1095,13700,1457882502,136,1457882503.0,41.17170376,-8.58587392,180.2,3.0,9.0,,
1095,1096,13700,1457882503,130,1457882504.0,41.17170403,-8.58587506,180.4,3.0,10.0,,
1096,1097,13700,1457882504,126,1457882505.0,41.17170451,-8.58587967,179.2,3.0,10.0,,
1097,1098,13700,1457882505,76,1457882506.0,41.17170634,-8.58587976,178.2,3.0,10.0,,
1098,1099,13700,1457882506,603,1457882507.0,41.17170624,-8.58588026,177.4,3.0,10.0,,
1099,1100,13700,1457882508,80,1457882509.0,41.17170767,-8.58587903,177.1,27.9,1.0,3.0,9.0
1100,1101,13700,1457882509,73,1457882510.0,41.17173621,-8.585868,177.0,19.3,3.25,3.0,10.0
1101,1102,13700,1457882510,66,1457882511.0,41.17176671,-8.58585517,177.2,22.0,4.75,3.0,9.0
1102,1103,13700,1457882511,81,1457882512.0,41.17181979,-8.58583505,178.3,21.0,5.25,3.0,9.0
1103,1104,13700,1457882512,68,1457882513.0,41.17187073,-8.58580578,178.7,21.7,6.25,3.0,9.0
1104,1105,13700,1457882513,63,1457882514.0,41.17193066,-8.58577382,179.1,22.3,7.5,3.0,7.0
1105,1106,13700,1457882514,73,1457882515.0,41.17200348,-8.5857375,178.7,21.9,9.0,3.0,8.0
1106,1107,13700,1457882515,80,1457882516.0,41.17207707,-8.58570774,176.2,21.1,9.5,3.0,10.0
1107,1108,13700,1457882516,60,1457882517.0,41.1721584,-8.58566119,176.1,23.0,10.25,3.0,8.0
1108,1109,13700,1457882517,67,1457882518.0,41.17224747,-8.58561397,175.1,19.7,11.5,4.0,9.0
1109,1110,13700,1457882518,71,1457882519.0,41.17235004,-8.58555762,175.1,20.4,12.25,4.0,10.0
1110,1111,13700,1457882519,101,1457882520.0,41.17244956,-8.58550499,175.0,20.3,12.5,4.0,10.0
1111,1112,13700,1457882520,74,1457882521.0,41.17256473,-8.58544697,176.3,20.2,13.25,3.0,9.0
1112,1113,13700,1457882521,35,1457882522.0,41.17268359,-8.58539012,176.7,20.8,13.25,3.0,6.0
1113,1114,13700,1457882522,562,1457882523.0,41.17280564,-8.58535139,177.0,20.2,13.25,3.0,10.0
1114,1115,13700,1457882524,40,1457882525.0,41.17302722,-8.58524258,176.7,21.2,12.75,3.0,8.0
1115,1116,13700,1457882525,23,1457882526.0,41.17313397,-8.58518777,176.8,21.2,12.75,5.0,8.0
1116,1117,13700,1457882526,538,1457882527.0,41.17323897,-8.58513344,177.4,21.1,12.75,3.0,11.0
1117,1118,13700,1457882528,579,1457882529.0,41.17345417,-8.58503157,176.4,17.9,12.25,3.0,9.0
1118,1119,13700,1457882530,84,1457882531.0,41.17365574,-8.58494296,176.9,17.6,11.75,4.0,10.0
1119,1120,13700,1457882531,16,1457882532.0,41.17372018,-8.58488365,176.7,24.7,10.0,4.0,8.0
1120,1121,13700,1457882532,27,1457882533.0,41.17380113,-8.58483442,176.9,24.7,10.0,6.0,8.0
1121,1122,13700,1457882533,71,1457882534.0,41.17383848,-8.5848008,176.6,18.8,6.5,4.0,10.0
1122,1123,13700,1457882534,63,1457882535.0,41.17387021,-8.58477508,176.7,20.4,3.75,4.0,8.0
1123,1124,13700,1457882535,70,1457882536.0,41.17389137,-8.5847588,176.7,17.9,2.5,4.0,8.0
1124,1125,13700,1457882536,34,1457882537.0,41.1739032,-8.58474644,177.1,23.7,1.25,4.0,7.0
1125,1126,13700,1457882537,563,1457882538.0,41.17391034,-8.58474049,177.8,23.7,0.5,4.0,9.0
1126,1127,13700,1457882539,30,1457882540.0,41.17392092,-8.58474514,177.8,23.7,0.25,4.0,9.0
1127,1128,13700,1457882540,555,1457882541.0,41.17392204,-8.58473842,182.3,5.0,12.0,,
1128,1129,13700,1457882542,683,1457882543.0,41.17392127,-8.58474102,189.6,4.0,12.0,,
1129,1130,13700,1457882544,613,1457882545.0,41.17396702,-8.58473706,193.5,5.0,3.75,4.0,12.0
1130,1131,13700,1457882546,568,1457882547.0,41.17406268,-8.58469591,193.5,21.6,5.75,3.0,10.0
1131,1132,13700,1457882548,83,1457882549.0,41.17414985,-8.58465296,195.6,19.7,2.75,3.0,8.0
1132,1133,13700,1457882549,75,1457882550.0,41.17417006,-8.58464583,197.4,19.2,1.5,3.0,8.0
1133,1134,13700,1457882550,51,1457882551.0,41.17418564,-8.58463949,197.7,24.0,1.0,3.0,7.0
1134,1135,13700,1457882551,62,1457882552.0,41.17418964,-8.58464582,198.8,24.0,0.75,3.0,7.0
1135,1136,13700,1457882552,31,1457882553.0,41.17419733,-8.58464897,198.9,24.0,0.25,3.0,7.0
1136,1137,13700,1457882553,69,1457882554.0,41.17420018,-8.58464562,198.6,24.0,0.75,3.0,9.0
1137,1138,13700,1457882554,58,1457882555.0,41.17420828,-8.58464439,198.0,24.0,0.5,3.0,7.0
1138,1139,13700,1457882555,55,1457882556.0,41.17421631,-8.58464584,198.1,3.0,7.0,,
1139,1140,13700,1457882556,82,1457882557.0,41.17422831,-8.5846463,198.9,3.0,8.0,,
1140,1141,13700,1457882557,67,1457882558.0,41.17422952,-8.58464433,198.3,3.0,7.0,,
1141,1142,13700,1457882558,75,1457882559.0,41.17423034,-8.58464474,198.6,3.0,8.0,,
1142,1143,13700,1457882559,84,1457882560.0,41.17423044,-8.58464006,198.5,3.0,8.0,,
1143,1144,13700,1457882560,73,1457882561.0,41.17423159,-8.58463535,198.5,3.0,9.0,,
1144,1145,13700,1457882561,39,1457882562.0,41.17423251,-8.58463618,198.4,3.0,7.0,,
1145,1146,13700,1457882562,52,1457882563.0,41.17423428,-8.58463873,198.8,3.0,8.0,,
1146,1147,13700,1457882563,66,1457882564.0,41.17423506,-8.58463745,198.8,3.0,7.0,,
1147,1148,13700,1457882564,73,1457882565.0,41.17423477,-8.58463707,198.9,3.0,7.0,,
1148,1149,13700,1457882565,23,1457882566.0,41.17423477,-8.58463707,198.9,4.0,7.0,,
1149,1150,13700,1457882566,55,1457882567.0,41.17423608,-8.58463621,199.0,3.0,7.0,,
1150,1151,13700,1457882567,24,1457882568.0,41.17423608,-8.58463621,199.0,4.0,7.0,,
1151,1152,13700,1457882568,27,1457882569.0,41.17423607,-8.58463597,199.0,3.0,6.0,,
1152,1153,13700,1457882569,55,1457882570.0,41.17423613,-8.58463599,199.0,3.0,7.0,,
1153,1154,13700,1457882570,63,1457882571.0,41.17423613,-8.58463598,199.0,3.0,6.0,,
1154,1155,13700,1457882571,72,1457882572.0,41.17423619,-8.58463595,199.0,3.0,8.0,,
1155,1156,13700,1457882572,78,1457882573.0,41.17423619,-8.58463589,199.0,3.0,8.0,,
1156,1157,13700,1457882573,112,1457882574.0,41.17423615,-8.58463589,199.0,3.0,7.0,,
1157,1158,13700,1457882574,63,1457882575.0,41.17423753,-8.5846351,199.1,23.2,1.25,3.0,8.0
1158,1159,13700,1457882575,80,1457882576.0,41.17425001,-8.58462636,199.5,33.8,1.5,3.0,8.0
1159,1160,13700,1457882576,33,1457882577.0,41.17426208,-8.58461568,199.5,33.8,1.5,5.0,8.0
1160,1161,13700,1457882577,16,1457882578.0,41.17427725,-8.58460486,200.2,30.6,1.75,5.0,9.0
1161,1162,13700,1457882578,545,1457882579.0,41.17429538,-8.5846,200.0,23.7,1.75,4.0,9.0
1162,1163,13700,1457882580,578,1457882581.0,41.1743493,-8.58459441,200.6,2.5,2.75,3.0,11.0
1163,1164,13700,1457882582,23,1457882583.0,41.17443807,-8.58471472,199.4,293.3,4.75,4.0,11.0
1164,1165,13700,1457882583,609,1457882584.0,41.1744409,-8.58476466,198.8,290.9,3.75,3.0,10.0
1165,1166,13700,1457882585,61,1457882586.0,41.17447943,-8.58483902,197.4,291.0,3.75,3.0,9.0
1166,1167,13700,1457882586,75,1457882587.0,41.17449251,-8.58488867,197.9,290.4,4.5,3.0,8.0
1167,1168,13700,1457882587,82,1457882588.0,41.17450094,-8.58494725,197.6,285.5,5.0,3.0,8.0
1168,1169,13700,1457882588,61,1457882589.0,41.17451696,-8.58500534,197.3,289.2,5.25,3.0,7.0
1169,1170,13700,1457882589,32,1457882590.0,41.17453279,-8.58506537,197.1,289.2,5.25,5.0,7.0
1170,1171,13700,1457882590,57,1457882591.0,41.17453752,-8.585119,197.7,291.6,6.0,3.0,6.0
1171,1172,13700,1457882591,21,1457882592.0,41.17455769,-8.58518625,197.3,291.6,6.0,5.0,6.0
1172,1173,13700,1457882592,74,1457882593.0,41.17458812,-8.58526324,196.2,292.5,7.0,3.0,8.0
1173,1174,13700,1457882593,28,1457882594.0,41.17461358,-8.5853459,195.2,294.3,7.0,3.0,8.0
1174,1175,13700,1457882594,42,1457882595.0,41.17463408,-8.58541707,194.4,291.7,6.5,3.0,7.0
1175,1176,13700,1457882595,42,1457882596.0,41.17465908,-8.58548008,194.5,289.6,5.75,3.0,6.0
1176,1177,13700,1457882596,66,1457882597.0,41.17467653,-8.58554495,194.3,289.6,5.75,5.0,6.0
1177,1178,13700,1457882597,28,1457882598.0,41.17468724,-8.58558604,195.5,293.7,5.75,3.0,8.0
1178,1179,13700,1457882598,54,1457882599.0,41.17470489,-8.58565084,198.1,290.9,5.5,3.0,8.0
1179,1180,13700,1457882599,28,1457882600.0,41.17472239,-8.58571142,197.7,290.9,5.5,4.0,8.0
1180,1181,13700,1457882600,67,1457882601.0,41.17474052,-8.58578129,197.4,289.8,5.75,3.0,7.0
1181,1182,13700,1457882601,22,1457882602.0,41.17475494,-8.58584068,196.8,290.8,5.25,3.0,7.0
1182,1183,13700,1457882602,553,1457882603.0,41.17477031,-8.5859044,196.5,289.4,5.25,3.0,6.0
1183,1184,13700,1457882604,66,1457882605.0,41.17480167,-8.58602066,196.5,289.0,5.0,3.0,7.0
1184,1185,13700,1457882605,70,1457882606.0,41.17481815,-8.58607293,196.6,287.4,4.5,3.0,8.0
1185,1186,13700,1457882606,49,1457882607.0,41.17483379,-8.58613072,197.5,291.1,4.0,3.0,8.0
1186,1187,13700,1457882607,19,1457882608.0,41.17484708,-8.58617634,197.3,291.1,4.0,4.0,8.0
1187,1188,13700,1457882608,25,1457882609.0,41.17485152,-8.58621424,198.5,292.6,3.75,4.0,9.0
1188,1189,13700,1457882609,22,1457882610.0,41.17486431,-8.58625483,198.9,292.6,3.75,5.0,9.0
1189,1190,13700,1457882610,42,1457882611.0,41.17486771,-8.58627318,198.6,288.3,2.5,4.0,9.0
1190,1191,13700,1457882611,26,1457882612.0,41.17487446,-8.58630025,199.1,288.3,2.5,5.0,9.0
1191,1192,13700,1457882612,130,1457882613.0,41.17487565,-8.58632873,199.2,289.5,2.0,5.0,8.0
1192,1193,13700,1457882613,82,1457882614.0,41.17488018,-8.58635075,199.2,296.2,2.0,5.0,9.0
1193,1194,13700,1457882614,37,1457882615.0,41.1748879,-8.58637154,199.1,296.2,2.0,7.0,9.0
1194,1195,13700,1457882615,55,1457882616.0,41.17492419,-8.58639503,198.0,329.0,3.0,5.0,7.0
1195,1196,13700,1457882616,110,1457882617.0,41.1749552,-8.58641882,195.9,327.1,3.25,5.0,8.0
1196,1197,13700,1457882617,27,1457882618.0,41.17499468,-8.5864422,194.6,332.4,4.25,5.0,9.0
1197,1198,13700,1457882618,756,1457882619.0,41.17503404,-8.58646233,193.9,334.9,4.25,5.0,9.0
1198,1199,13700,1457882620,597,1457882621.0,41.1751301,-8.58646884,194.0,351.2,4.75,7.0,10.0
1199,1200,13700,1457882622,127,1457882623.0,41.17539711,-8.5862309,194.4,23.1,10.0,7.0,10.0
1200,1201,13700,1457882623,626,1457882624.0,41.17549113,-8.58616595,194.5,23.6,9.75,7.0,10.0
1201,1202,13700,1457882625,568,1457882626.0,41.17564007,-8.58603753,192.2,23.5,8.75,6.0,11.0
1202,1203,13700,1457882627,577,1457882628.0,41.17579088,-8.58600512,190.8,10.1,7.5,6.0,11.0
1203,1204,13700,1457882629,603,1457882630.0,41.17591724,-8.58607081,190.5,345.1,7.25,6.0,11.0
1204,1205,13700,1457882631,26,1457882632.0,41.17596471,-8.58645032,188.9,290.8,12.5,4.0,10.0
1205,1206,13700,1457882632,61,1457882633.0,41.17604246,-8.58662797,188.9,288.1,14.0,3.0,9.0
1206,1207,13700,1457882633,50,1457882634.0,41.17606592,-8.58677566,188.9,287.4,14.75,3.0,6.0
1207,1208,13700,1457882634,26,1457882635.0,41.17610532,-8.586942,187.9,287.4,14.75,4.0,6.0
1208,1209,13700,1457882635,73,1457882636.0,41.17613546,-8.58711508,188.1,287.9,15.0,3.0,6.0
1209,1210,13700,1457882636,34,1457882637.0,41.17617695,-8.58728464,187.5,287.9,15.0,4.0,6.0
1210,1211,13700,1457882637,22,1457882638.0,41.17621019,-8.58742212,186.1,290.7,12.25,3.0,8.0
1211,1212,13700,1457882638,82,1457882639.0,41.17625213,-8.58754225,188.1,293.8,9.5,3.0,9.0
1212,1213,13700,1457882639,93,1457882640.0,41.17627831,-8.58763798,188.3,294.2,7.75,4.0,8.0
1213,1214,13700,1457882640,61,1457882641.0,41.17630705,-8.58769541,188.6,297.6,6.0,4.0,8.0
1214,1215,13700,1457882641,589,1457882642.0,41.17633269,-8.58775855,188.4,302.4,5.25,4.0,8.0
1215,1216,13700,1457882643,68,1457882644.0,41.17637622,-8.58779219,187.5,334.8,3.5,3.0,8.0
1216,1217,13700,1457882644,83,1457882645.0,41.1763908,-8.58777844,186.5,348.3,5.0,3.0,8.0
1217,1218,13700,1457882645,74,1457882646.0,41.1764538,-8.58778637,187.4,353.7,7.25,3.0,8.0
1218,1219,13700,1457882646,40,1457882647.0,41.17651783,-8.58779567,187.1,353.7,7.25,5.0,8.0
1219,1220,13700,1457882647,562,1457882648.0,41.17660177,-8.58781462,187.4,347.6,9.5,3.0,8.0
1220,1221,13700,1457882649,74,1457882650.0,41.1768113,-8.58786059,187.8,349.9,12.75,3.0,8.0
1221,1222,13700,1457882650,106,1457882651.0,41.17693289,-8.58788261,188.3,350.6,13.5,3.0,8.0
1222,1223,13700,1457882651,86,1457882652.0,41.17705145,-8.58790974,188.8,350.7,13.25,3.0,8.0
1223,1224,13700,1457882652,49,1457882653.0,41.17717014,-8.58793555,188.4,350.7,13.25,4.0,8.0
1224,1225,13700,1457882653,82,1457882654.0,41.17726046,-8.58794358,187.9,350.6,11.5,4.0,8.0
1225,1226,13700,1457882654,147,1457882655.0,41.17734729,-8.58797159,187.8,350.1,10.0,4.0,8.0
1226,1227,13700,1457882655,609,1457882656.0,41.17742144,-8.58797987,187.6,355.4,8.25,4.0,10.0
1227,1228,13700,1457882657,562,1457882658.0,41.17752144,-8.58805494,186.2,315.0,6.5,4.0,11.0
1228,1229,13700,1457882659,73,1457882660.0,41.17753105,-8.58824777,185.3,260.9,8.75,3.0,9.0
1229,1230,13700,1457882660,84,1457882661.0,41.17752407,-8.58836854,185.0,261.9,10.25,3.0,9.0
1230,1231,13700,1457882661,101,1457882662.0,41.17751531,-8.58851096,186.2,262.9,11.5,3.0,8.0
1231,1232,13700,1457882662,102,1457882663.0,41.17750467,-8.58866206,186.0,263.3,13.75,3.0,9.0
1232,1233,13700,1457882663,170,1457882664.0,41.17748841,-8.58883199,186.1,264.0,13.75,3.0,8.0
1233,1234,13700,1457882664,61,1457882665.0,41.17747165,-8.58901014,186.2,259.4,14.5,3.0,7.0
1234,1235,13700,1457882665,125,1457882666.0,41.1774476,-8.58917818,186.3,261.1,15.0,3.0,8.0
1235,1236,13700,1457882666,78,1457882667.0,41.17743604,-8.58936719,186.3,262.5,15.0,3.0,8.0
1236,1237,13700,1457882667,90,1457882668.0,41.17741752,-8.5895437,186.4,261.8,15.25,3.0,7.0
1237,1238,13700,1457882668,37,1457882669.0,41.17739806,-8.58972311,186.1,261.8,15.25,5.0,7.0
1238,1239,13700,1457882669,76,1457882670.0,41.17736043,-8.58989973,185.1,262.0,14.75,3.0,9.0
1239,1240,13700,1457882670,105,1457882671.0,41.177341,-8.59006616,185.1,262.3,14.25,4.0,8.0
1240,1241,13700,1457882671,88,1457882672.0,41.17732082,-8.5902272,184.5,263.4,14.0,3.0,10.0
1241,1242,13700,1457882672,107,1457882673.0,41.17731227,-8.59039292,184.2,262.6,14.0,3.0,10.0
1242,1243,13700,1457882673,93,1457882674.0,41.17729764,-8.59055073,184.6,262.5,13.5,3.0,8.0
1243,1244,13700,1457882674,98,1457882675.0,41.17728452,-8.59072093,184.4,261.7,13.25,3.0,10.0
1244,1245,13700,1457882675,92,1457882676.0,41.17724596,-8.59086569,182.9,262.0,13.25,3.0,9.0
1245,1246,13700,1457882676,75,1457882677.0,41.17723375,-8.59100875,182.4,261.8,13.0,3.0,9.0
1246,1247,13700,1457882677,93,1457882678.0,41.17721352,-8.59116243,182.1,263.0,12.75,3.0,10.0
1247,1248,13700,1457882678,100,1457882679.0,41.1771995,-8.59130668,181.8,259.2,12.75,3.0,9.0
1248,1249,13700,1457882679,32,1457882680.0,41.17718265,-8.59145426,181.7,261.6,12.75,3.0,8.0
1249,1250,13700,1457882680,112,1457882681.0,41.17717312,-8.59160764,181.5,262.9,13.0,3.0,10.0
1250,1251,13700,1457882681,39,1457882682.0,41.17715711,-8.59177139,181.4,262.6,13.25,3.0,10.0
1251,1252,13700,1457882682,578,1457882683.0,41.17713101,-8.59193439,180.4,261.4,13.25,3.0,9.0
1252,1253,13700,1457882684,41,1457882685.0,41.17709233,-8.5922483,180.1,261.5,13.5,3.0,10.0
1253,1254,13700,1457882685,42,1457882686.0,41.17708133,-8.59239658,180.9,261.5,13.5,3.0,10.0
1254,1255,13700,1457882686,563,1457882687.0,41.17706598,-8.59255933,180.3,263.0,13.75,3.0,10.0
1255,1256,13700,1457882688,77,1457882689.0,41.1770308,-8.59289652,179.5,262.4,14.0,3.0,10.0
1256,1257,13700,1457882689,91,1457882690.0,41.17701217,-8.59306036,179.2,256.5,13.75,3.0,8.0
1257,1258,13700,1457882690,76,1457882691.0,41.17698324,-8.59321969,178.9,256.5,13.75,4.0,8.0
1258,1259,13700,1457882691,26,1457882692.0,41.1769758,-8.59335032,179.7,263.9,12.0,4.0,2.0
1259,1260,13700,1457882692,34,1457882693.0,41.17696444,-8.59349119,180.0,263.9,12.0,6.0,2.0
1260,1261,13700,1457882693,32,1457882694.0,41.1770138,-8.59371571,177.2,276.9,14.75,5.0,7.0
1261,1262,13700,1457882694,38,1457882695.0,41.17702838,-8.59389294,176.7,277.1,14.75,5.0,11.0
1262,1263,13700,1457882695,74,1457882696.0,41.17704459,-8.59406091,175.9,276.0,14.75,3.0,9.0
1263,1264,13700,1457882696,95,1457882697.0,41.17706043,-8.59424969,175.6,276.1,15.0,3.0,8.0
1264,1265,13700,1457882697,49,1457882698.0,41.17707478,-8.5944283,175.6,276.1,15.0,6.0,8.0
1265,1266,13700,1457882698,571,1457882699.0,41.17702676,-8.5945929,175.2,262.7,15.25,3.0,10.0
1266,1267,13700,1457882700,51,1457882701.0,41.17698392,-8.59495915,175.0,261.5,15.25,3.0,9.0
1267,1268,13700,1457882701,27,1457882702.0,41.17696367,-8.59513798,174.7,261.5,15.25,4.0,9.0
1268,1269,13700,1457882702,570,1457882703.0,41.17695266,-8.59531025,176.4,264.6,14.75,3.0,9.0
1269,1270,13700,1457882704,564,1457882705.0,41.17695097,-8.59562821,175.2,274.9,14.25,3.0,10.0
1270,1271,13700,1457882706,86,1457882707.0,41.17700808,-8.59597207,174.2,287.8,14.75,3.0,9.0
1271,1272,13700,1457882707,138,1457882708.0,41.17705231,-8.59613522,173.5,289.9,14.75,3.0,9.0
1272,1273,13700,1457882708,73,1457882709.0,41.17709619,-8.5962949,173.2,290.0,14.75,3.0,8.0
1273,1274,13700,1457882709,85,1457882710.0,41.17714083,-8.59645471,173.4,291.4,14.75,3.0,9.0
1274,1275,13700,1457882710,615,1457882711.0,41.17718237,-8.59662334,173.5,290.9,14.5,3.0,10.0
1275,1276,13700,1457882712,42,1457882713.0,41.17727911,-8.59695788,173.4,290.9,15.0,4.0,8.0
1276,1277,13700,1457882713,89,1457882714.0,41.17732984,-8.59711788,173.7,291.5,14.5,3.0,11.0
1277,1278,13700,1457882714,609,1457882715.0,41.17737321,-8.59729259,174.2,289.4,14.0,4.0,10.0
1278,1279,13700,1457882716,590,1457882717.0,41.17746312,-8.59759646,172.7,290.7,13.5,3.0,10.0
1279,1280,13700,1457882718,99,1457882719.0,41.17754605,-8.59789096,172.5,288.3,12.75,3.0,10.0
1280,1281,13700,1457882719,93,1457882720.0,41.17758298,-8.59802287,171.9,291.3,12.0,3.0,10.0
1281,1282,13700,1457882720,85,1457882721.0,41.17762587,-8.59814971,171.5,292.3,11.0,3.0,8.0
1282,1283,13700,1457882721,116,1457882722.0,41.17765856,-8.59826525,171.5,293.2,10.0,3.0,10.0
1283,1284,13700,1457882722,120,1457882723.0,41.17769738,-8.59836129,171.7,293.7,8.5,3.0,11.0
1284,1285,13700,1457882723,69,1457882724.0,41.17772434,-8.59843357,171.1,300.0,5.75,3.0,12.0
1285,1286,13700,1457882724,591,1457882725.0,41.17775949,-8.59847429,171.3,331.7,4.5,3.0,12.0
1286,1287,13700,1457882726,580,1457882727.0,41.17781603,-8.59844303,173.0,26.0,3.5,3.0,10.0
1287,1288,13700,1457882728,96,1457882729.0,41.17790071,-8.59839584,172.7,18.2,6.5,3.0,9.0
1288,1289,13700,1457882729,103,1457882730.0,41.17796828,-8.59836793,173.5,18.5,8.0,3.0,10.0
1289,1290,13700,1457882730,101,1457882731.0,41.17804093,-8.59833601,173.5,15.9,8.75,3.0,10.0
1290,1291,13700,1457882731,132,1457882732.0,41.17811743,-8.59829681,173.9,20.4,9.5,3.0,10.0
1291,1292,13700,1457882732,88,1457882733.0,41.17819224,-8.59825478,173.8,20.6,9.5,4.0,10.0
1292,1293,13700,1457882733,86,1457882734.0,41.17828548,-8.59820618,174.4,20.2,10.5,4.0,8.0
1293,1294,13700,1457882734,620,1457882735.0,41.17836779,-8.59815223,174.0,19.5,9.75,4.0,10.0
1294,1295,13700,1457882736,56,1457882737.0,41.17852276,-8.5981038,174.5,16.1,9.0,4.0,9.0
1295,1296,13700,1457882737,43,1457882738.0,41.1785844,-8.59805459,174.5,33.4,8.0,4.0,10.0
1296,1297,13700,1457882738,43,1457882739.0,41.17864418,-8.59800252,174.5,33.4,8.0,5.0,10.0
1297,1298,13700,1457882739,34,1457882740.0,41.17863758,-8.59789555,173.8,80.7,8.0,4.0,10.0
1298,1299,13700,1457882740,110,1457882741.0,41.17864914,-8.59780249,173.3,80.7,8.0,6.0,10.0
1299,1300,13700,1457882741,50,1457882742.0,41.17862968,-8.59765578,173.9,95.4,10.75,4.0,8.0
1300,1301,13700,1457882742,89,1457882743.0,41.17861506,-8.59753317,174.4,97.3,10.25,4.0,8.0
1301,1302,13700,1457882743,42,1457882744.0,41.17860323,-8.59741112,174.4,97.3,10.25,5.0,8.0
1302,1303,13700,1457882744,58,1457882745.0,41.17858312,-8.59731978,174.6,98.0,9.0,4.0,9.0
1303,1304,13700,1457882745,582,1457882746.0,41.17856975,-8.59719939,174.6,97.2,10.0,4.0,8.0
1304,1305,13700,1457882747,41,1457882748.0,41.17854389,-8.59693669,174.0,95.9,11.0,5.0,6.0
1305,1306,13700,1457882748,52,1457882749.0,41.17852497,-8.59679272,171.5,97.1,11.75,4.0,8.0
1306,1307,13700,1457882749,578,1457882750.0,41.17851457,-8.59664606,169.0,96.0,12.25,5.0,9.0
1307,1308,13700,1457882751,648,1457882752.0,41.17849479,-8.59635581,169.4,95.5,11.75,4.0,11.0
1308,1309,13700,1457882753,49,1457882754.0,41.17849736,-8.59610503,169.6,93.4,10.25,5.0,10.0
1309,1310,13700,1457882754,45,1457882755.0,41.17849521,-8.59601243,168.9,94.9,8.75,5.0,11.0
1310,1311,13700,1457882755,44,1457882756.0,41.17849225,-8.59590698,169.5,96.2,9.0,6.0,11.0
1311,1312,13700,1457882756,46,1457882757.0,41.17848939,-8.5958,169.6,95.2,9.0,7.0,11.0
1312,1313,13700,1457882757,161,1457882758.0,41.17849218,-8.59567416,171.8,94.3,9.5,6.0,11.0
1313,1314,13700,1457882758,123,1457882759.0,41.17849398,-8.59554927,171.2,91.5,9.5,7.0,10.0
1314,1315,13700,1457882759,660,1457882760.0,41.17848066,-8.59543196,171.0,93.4,9.25,5.0,10.0
1315,1316,13700,1457882761,594,1457882762.0,41.17846993,-8.59523117,171.7,97.0,8.25,6.0,10.0
1316,1317,13700,1457882763,81,1457882764.0,41.17845772,-8.59503315,171.6,94.7,8.25,8.0,9.0
1317,1318,13700,1457882764,632,1457882765.0,41.1784591,-8.5949701,171.8,93.5,7.0,9.0,10.0
1318,1319,13700,1457882766,579,1457882767.0,41.17844192,-8.59503801,173.1,113.8,1.25,8.0,11.0
1319,1320,13700,1457882768,591,1457882769.0,41.17843883,-8.59509923,174.7,245.3,0.75,6.0,11.0
